,genre_ids,original_language,popularity,release_date_x,movie,vote_average,vote_count,tconst,start_year,runtime_minutes,genres,id,release_date_y,production_budget,domestic_gross,worldwide_gross,total_profit,was_it_profitable_domestically
156,"[28, 12, 80, 9648, 53]",en,10.202,2010-04-23,the losers,6.2,844,tt3746918,2013,112.0,Drama,44,2010-04-23,25000000,23591432,29863840,4863840,False
157,"[18, 53, 80, 9648]",en,10.188,2010-08-13,animal kingdom,6.8,399,tt1313092,2010,113.0,"Crime,Drama",71,2010-08-13,4200000,1044039,8078683,3878683,False
158,"[18, 53, 80, 9648]",en,10.188,2010-08-13,animal kingdom,6.8,399,tt7016298,2017,121.0,"Drama,Fantasy,Horror",71,2010-08-13,4200000,1044039,8078683,3878683,False
159,"[18, 53, 878]",en,10.175,2010-10-29,monsters,6.2,848,tt1470827,2010,94.0,"Drama,Sci-Fi,Thriller",50,2010-10-29,500000,237301,5639730,5139730,False
160,"[18, 53, 878]",en,10.175,2010-10-29,monsters,6.2,848,tt2620288,2013,45.0,"Documentary,Drama,History",50,2010-10-29,500000,237301,5639730,5139730,False
161,"[18, 53, 878]",en,10.175,2010-10-29,monsters,6.2,848,tt5253186,2015,87.0,Horror,50,2010-10-29,500000,237301,5639730,5139730,False
162,"[18, 53, 878]",en,10.175,2010-10-29,monsters,6.2,848,tt8254042,2018,97.0,"Drama,Thriller",50,2010-10-29,500000,237301,5639730,5139730,False
163,"[12, 18, 878]",en,1.122,2015-10-28,monsters,7.4,5,tt1470827,2010,94.0,"Drama,Sci-Fi,Thriller",50,2010-10-29,500000,237301,5639730,5139730,False
164,"[12, 18, 878]",en,1.122,2015-10-28,monsters,7.4,5,tt2620288,2013,45.0,"Documentary,Drama,History",50,2010-10-29,500000,237301,5639730,5139730,False
165,"[12, 18, 878]",en,1.122,2015-10-28,monsters,7.4,5,tt5253186,2015,87.0,Horror,50,2010-10-29,500000,237301,5639730,5139730,False
166,"[12, 18, 878]",en,1.122,2015-10-28,monsters,7.4,5,tt8254042,2018,97.0,"Drama,Thriller",50,2010-10-29,500000,237301,5639730,5139730,False
167,"[878, 35, 12]",en,10.15,2010-03-26,hot tub time machine,6.0,1383,tt1231587,2010,101.0,"Comedy,Sci-Fi",10,2010-03-26,36000000,50269859,65967750,29967750,True
168,"[18, 10749, 878]",en,10.012,2010-09-15,never let me go,6.8,1294,tt1334260,2010,103.0,"Drama,Romance,Sci-Fi",29,2010-09-15,15000000,2434652,11173718,-3826282,False
169,"[18, 10749, 878]",en,10.012,2010-09-15,never let me go,6.8,1294,tt9776362,2019,87.0,Drama,29,2010-09-15,15000000,2434652,11173718,-3826282,False
170,"[35, 18]",en,10.01,2010-10-08,it's kind of a funny story,7.0,1324,tt0804497,2010,101.0,"Comedy,Drama,Romance",1,2010-10-08,8000000,6363628,6632950,-1367050,False
171,[18],en,9.991,2010-08-12,eat pray love,6.0,1208,tt0879870,2010,133.0,"Drama,Romance",67,2010-08-13,60000000,80574010,206598789,146598789,True
172,"[35, 18, 10749]",en,9.986,2010-05-27,sex and the city 2,5.9,809,tt1261945,2010,146.0,"Comedy,Drama,Romance",16,2010-05-27,95000000,95347692,294680778,199680778,True
173,"[35, 80, 18]",en,9.968,2010-11-05,four lions,7.0,621,tt1341167,2010,97.0,"Comedy,Crime,Drama",79,2010-11-05,3750000,310007,2436111,-1313889,False
174,"[28, 35, 18]",en,9.861,2010-03-19,the bounty hunter,5.7,1627,tt1038919,2010,110.0,"Action,Comedy,Romance",73,2010-03-19,45000000,67061228,135808837,90808837,True
175,[18],en,9.824,2010-06-11,winter's bone,6.9,931,tt1399683,2010,100.0,"Drama,Mystery",8,2010-06-11,2000000,6531503,16131551,14131551,True
176,"[18, 27, 9648, 53]",en,9.808,2010-10-08,my soul to take,5.4,247,tt0872230,2010,107.0,"Horror,Mystery,Thriller",68,2010-10-08,25000000,14744435,16727470,-8272530,False
177,"[27, 9648, 53]",en,9.795,2010-04-30,a nightmare on elm street,5.5,1408,tt1179056,2010,95.0,"Crime,Drama,Horror",49,2010-04-30,35000000,63075011,117729621,82729621,True
178,"[27, 9648, 53]",en,9.795,2010-04-30,a nightmare on elm street,5.5,1408,tt1179056,2010,95.0,"Crime,Drama,Horror",17,1984-11-09,1800000,25504513,25504513,23704513,True
179,"[10749, 18]",en,9.781,2010-08-06,flipped,7.4,859,tt0817177,2010,90.0,"Comedy,Drama,Romance",22,2010-08-06,14000000,1755212,4289993,-9710007,False
180,"[10749, 18]",en,9.781,2010-08-06,flipped,7.4,859,tt2388050,2015,90.0,"Drama,Thriller",22,2010-08-06,14000000,1755212,4289993,-9710007,False
181,"[18, 53]",en,0.962,2015-12-15,flipped,7.0,2,tt0817177,2010,90.0,"Comedy,Drama,Romance",22,2010-08-06,14000000,1755212,4289993,-9710007,False
182,"[18, 53]",en,0.962,2015-12-15,flipped,7.0,2,tt2388050,2015,90.0,"Drama,Thriller",22,2010-08-06,14000000,1755212,4289993,-9710007,False
183,"[18, 27, 9648]",en,9.716,2010-10-01,let me in,6.7,1061,tt1228987,2010,116.0,"Drama,Fantasy,Horror",38,2010-10-01,20000000,12134935,28270399,8270399,False
184,"[18, 27, 9648]",en,9.716,2010-10-01,let me in,6.7,1061,tt7122852,2017,74.0,Horror,38,2010-10-01,20000000,12134935,28270399,8270399,False
185,[18],en,0.675,2016-06-20,let me in,7.0,2,tt1228987,2010,116.0,"Drama,Fantasy,Horror",38,2010-10-01,20000000,12134935,28270399,8270399,False
186,[18],en,0.675,2016-06-20,let me in,7.0,2,tt7122852,2017,74.0,Horror,38,2010-10-01,20000000,12134935,28270399,8270399,False
187,[53],en,9.678,2010-02-05,frozen,5.8,987,tt1323045,2010,93.0,"Adventure,Drama,Sport",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
188,[53],en,9.678,2010-02-05,frozen,5.8,987,tt1611845,2010,92.0,"Fantasy,Romance",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
189,[53],en,9.678,2010-02-05,frozen,5.8,987,tt2294629,2013,102.0,"Adventure,Animation,Comedy",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
190,"[16, 12, 10751]",en,26.183000000000003,2013-11-27,frozen,7.3,9767,tt1323045,2010,93.0,"Adventure,Drama,Sport",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
191,"[16, 12, 10751]",en,26.183000000000003,2013-11-27,frozen,7.3,9767,tt1611845,2010,92.0,"Fantasy,Romance",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
192,"[16, 12, 10751]",en,26.183000000000003,2013-11-27,frozen,7.3,9767,tt2294629,2013,102.0,"Adventure,Animation,Comedy",56,2013-11-22,150000000,400738009,1272469910,1122469910,True
193,[99],en,9.514,2010-10-08,inside job,7.8,466,tt1645089,2010,109.0,"Crime,Documentary",17,2010-10-08,2000000,4311834,7799257,5799257,True
194,"[27, 53]",en,9.467,1976-11-03,carrie,7.1,1766,tt1939659,2013,100.0,"Drama,Horror",26,2013-10-18,30000000,35266619,82409520,52409520,True
195,"[27, 53]",en,9.467,1976-11-03,carrie,7.1,1766,tt1939659,2013,100.0,"Drama,Horror",16,1976-11-16,1800000,25878153,25878153,24078153,True
196,"[18, 27]",en,13.686,2013-10-18,carrie,5.9,2681,tt1939659,2013,100.0,"Drama,Horror",26,2013-10-18,30000000,35266619,82409520,52409520,True
197,"[18, 27]",en,13.686,2013-10-18,carrie,5.9,2681,tt1939659,2013,100.0,"Drama,Horror",16,1976-11-16,1800000,25878153,25878153,24078153,True
198,"[18, 10749]",en,9.454,2010-05-01,charlie st. cloud,6.9,1398,tt1438254,2010,99.0,"Drama,Fantasy,Romance",31,2010-07-30,44000000,31206263,48478084,4478084,False
199,"[35, 10751]",en,9.45,2010-04-02,furry vengeance,4.6,283,tt0492389,2010,92.0,"Comedy,Family",17,2010-04-30,35000000,17630465,39340177,4340177,False
200,"[80, 35, 18]",en,9.432,2010-12-17,casino jack,6.1,149,tt1194417,2010,108.0,"Biography,Comedy,Crime",32,2010-12-17,12500000,2039869,2272186,-10227814,False
201,"[35, 18]",en,9.394,2010-12-29,another year,7.0,150,tt1431181,2010,129.0,"Comedy,Drama",8,2010-12-29,8000000,3205706,20005613,12005613,False
202,"[35, 18]",en,9.394,2010-12-29,another year,7.0,150,tt3508808,2014,107.0,"Drama,Romance",8,2010-12-29,8000000,3205706,20005613,12005613,False
203,"[35, 18]",en,9.394,2010-12-29,another year,7.0,150,tt5886728,2016,181.0,Documentary,8,2010-12-29,8000000,3205706,20005613,12005613,False
204,[18],ru,1.004,2014-03-08,another year,6.3,4,tt1431181,2010,129.0,"Comedy,Drama",8,2010-12-29,8000000,3205706,20005613,12005613,False
205,[18],ru,1.004,2014-03-08,another year,6.3,4,tt3508808,2014,107.0,"Drama,Romance",8,2010-12-29,8000000,3205706,20005613,12005613,False
206,[18],ru,1.004,2014-03-08,another year,6.3,4,tt5886728,2016,181.0,Documentary,8,2010-12-29,8000000,3205706,20005613,12005613,False
207,"[35, 18, 10749]",en,9.394,2010-05-14,letters to juliet,6.9,1706,tt0892318,2010,105.0,"Adventure,Comedy,Drama",89,2010-05-14,30000000,53032453,82148538,52148538,True
208,[18],en,9.389,2010-12-16,rabbit hole,6.8,292,tt0935075,2010,91.0,Drama,52,2010-12-17,5000000,2229058,6205034,1205034,False
209,[18],en,9.389,2010-12-16,rabbit hole,6.8,292,tt5466442,2012,48.0,"Documentary,Music",52,2010-12-17,5000000,2229058,6205034,1205034,False
210,"[28, 35]",en,9.355,2010-10-29,wild target,6.4,356,tt1235189,2010,98.0,"Action,Comedy,Crime",28,2010-10-29,8000000,109338,5314194,-2685806,False
211,"[27, 18, 53]",en,9.35,2010-08-27,the last exorcism,5.6,519,tt1320244,2010,87.0,"Drama,Horror,Thriller",15,2010-08-27,1800000,41034350,70165900,68365900,True
212,"[18, 10751, 10749]",en,9.237,2010-03-31,the last song,7.2,2199,tt1294226,2010,107.0,"Drama,Music,Romance",15,2010-03-31,20000000,62950384,92678948,72678948,True
213,"[35, 10751, 16, 12]",en,9.096,2010-12-17,yogi bear,5.3,387,tt1302067,2010,80.0,"Adventure,Animation,Comedy",62,2010-12-17,80000000,100246011,204774690,124774690,True
214,[18],en,9.059,2010-10-08,secretariat,7.0,200,tt1028576,2010,123.0,"Biography,Drama,Family",53,2010-10-08,35000000,59699513,60376247,25376247,True
215,"[80, 18, 53]",en,9.042,2010-09-01,the american,5.8,690,tt1440728,2010,105.0,"Crime,Drama,Thriller",51,2010-09-01,20000000,35606376,67950723,47950723,True
216,"[18, 10749]",en,8.994,2010-12-29,blue valentine,6.9,1677,tt1120985,2010,112.0,"Drama,Romance",25,2010-12-29,1000000,9737892,16566240,15566240,True
217,"[18, 10749]",en,8.994,2010-12-29,blue valentine,6.9,1677,tt1120985,2010,112.0,"Drama,Romance",25,2010-12-29,1000000,9737892,16566240,15566240,True
218,"[35, 27]",en,8.992,2010-08-18,vampires suck,4.1,658,tt1666186,2010,82.0,Comedy,49,2010-08-18,20000000,36661504,81424988,61424988,True
219,"[18, 10752, 9648]",fr,8.972999999999997,2010-09-04,incendies,8.1,1034,tt1255953,2010,131.0,"Drama,Mystery,War",76,2010-09-17,6800000,6857096,16038343,9238343,True
220,"[28, 80, 18, 53]",en,8.969,2010-08-26,takers,6.2,605,tt1135084,2010,107.0,"Action,Crime,Thriller",95,2010-08-27,32000000,57744720,70587268,38587268,True
221,"[878, 28]",en,8.847000000000003,2010-11-12,skyline,4.8,833,tt1564585,2010,92.0,"Action,Sci-Fi,Thriller",99,2010-11-12,10000000,21416355,68264973,58264973,True
222,"[28, 35, 80]",en,8.82,2010-02-26,cop out,5.4,796,tt1385867,2010,107.0,"Action,Comedy,Crime",99,2010-02-26,37000000,44875481,55909910,18909910,True
223,"[18, 53, 9648]",en,8.807,2010-03-26,chloe,5.9,940,tt1833881,2013,73.0,"Drama,Music,Romance",97,2010-03-26,13000000,3075255,11831131,-1168869,False
224,"[18, 53, 9648]",en,8.807,2010-03-26,chloe,5.9,940,tt8083476,2017,6.0,"Documentary,Family",97,2010-03-26,13000000,3075255,11831131,-1168869,False
225,"[18, 27, 878]",en,8.799,2010-10-01,stake land,6.2,415,tt1464580,2010,98.0,"Drama,Horror,Sci-Fi",47,2011-04-22,4000000,33245,679482,-3320518,False
226,"[18, 10749]",en,8.676,2010-11-23,burlesque,7.1,1195,tt1126591,2010,119.0,"Drama,Music,Musical",24,2010-11-24,55000000,39440655,90552675,35552675,False
227,"[18, 10749]",en,8.676,2010-11-23,burlesque,7.1,1195,tt1586713,2010,87.0,Drama,24,2010-11-24,55000000,39440655,90552675,35552675,False
228,"[80, 53, 35, 9648]",en,8.503,2010-01-01,ca$h,5.8,112,tt1106860,2010,108.0,"Crime,Thriller",32,2008-12-31,13700000,0,11738256,-1961744,False
229,"[80, 53, 35, 9648]",en,8.503,2010-01-01,ca$h,5.8,112,tt1106860,2010,108.0,"Crime,Thriller",59,2010-03-26,7000000,46488,46488,-6953512,False
230,"[10751, 35]",en,8.487,2010-06-04,marmaduke,5.1,367,tt1392197,2010,87.0,"Comedy,Family",59,2010-06-04,50000000,33644788,89895930,39895930,False
231,[35],en,8.485,2010-06-04,get him to the greek,5.9,980,tt1226229,2010,109.0,"Adventure,Comedy,Music",22,2010-06-04,40000000,61153526,91455875,51455875,True
232,"[10749, 878]",en,8.482999999999999,2010-07-15,womb,6.1,159,tt1216520,2010,111.0,"Drama,Romance,Sci-Fi",12,2012-03-30,13000000,0,0,-13000000,False
233,"[35, 18]",en,8.426,2010-07-09,the kids are all right,6.6,854,tt0842926,2010,106.0,"Comedy,Drama,Romance",87,2010-07-09,4000000,20811365,36275469,32275469,True
234,"[14, 27, 53]",en,8.405,2010-11-06,don't be afraid of the dark,5.5,550,tt1270761,2010,99.0,"Fantasy,Horror,Thriller",43,2011-08-26,25000000,24046682,39126427,14126427,False
235,"[16, 18]",fr,8.404,2010-12-25,the illusionist,7.4,280,tt0775489,2010,80.0,"Animation,Drama",22,2006-08-18,16500000,39868642,83792062,67292062,True
236,"[16, 18]",fr,8.404,2010-12-25,the illusionist,7.4,280,tt4334706,2015,55.0,"Biography,Documentary",22,2006-08-18,16500000,39868642,83792062,67292062,True
237,"[16, 18]",fr,8.404,2010-12-25,the illusionist,7.4,280,tt7821100,2016,87.0,Documentary,22,2006-08-18,16500000,39868642,83792062,67292062,True
238,"[18, 53]",en,8.401,2010-10-22,stone,5.2,334,tt1423995,2010,105.0,"Drama,Thriller",50,2010-10-08,22000000,1810078,4065020,-17934980,False
239,"[18, 53]",en,8.401,2010-10-22,stone,5.2,334,tt2156825,2012,90.0,"Crime,Drama,Thriller",50,2010-10-08,22000000,1810078,4065020,-17934980,False
240,"[18, 53]",en,8.401,2010-10-22,stone,5.2,334,tt2355884,2012,114.0,"Action,Sci-Fi",50,2010-10-08,22000000,1810078,4065020,-17934980,False
241,"[53, 18]",ru,2.84,2012-06-06,stone,4.9,8,tt1423995,2010,105.0,"Drama,Thriller",50,2010-10-08,22000000,1810078,4065020,-17934980,False
242,"[53, 18]",ru,2.84,2012-06-06,stone,4.9,8,tt2156825,2012,90.0,"Crime,Drama,Thriller",50,2010-10-08,22000000,1810078,4065020,-17934980,False
243,"[53, 18]",ru,2.84,2012-06-06,stone,4.9,8,tt2355884,2012,114.0,"Action,Sci-Fi",50,2010-10-08,22000000,1810078,4065020,-17934980,False
244,[18],en,8.347999999999999,2010-10-29,welcome to the rileys,6.5,241,tt1183923,2010,110.0,Drama,12,2010-10-29,10000000,152857,355919,-9644081,False
245,"[35, 18, 14, 27, 9648]",en,8.318999999999999,2010-09-01,rubber,5.9,417,tt1612774,2010,82.0,"Comedy,Fantasy,Horror",55,2011-04-01,500000,100370,680914,180914,False
246,"[35, 18, 14, 27, 9648]",en,8.318999999999999,2010-09-01,rubber,5.9,417,tt1612774,2010,82.0,"Comedy,Fantasy,Horror",55,2011-04-01,500000,100370,680914,180914,False
247,"[35, 18, 10749]",en,8.281,2010-09-03,going the distance,6.0,394,tt1322312,2010,102.0,"Comedy,Romance",11,2010-09-03,32000000,17804299,43603990,11603990,False
248,"[35, 18, 10749]",en,8.281,2010-09-03,going the distance,6.0,394,tt5127484,2015,65.0,Comedy,11,2010-09-03,32000000,17804299,43603990,11603990,False
249,"[12, 14, 28, 37, 53]",en,8.259,2010-12-03,the warrior's way,6.1,203,tt1032751,2010,100.0,"Action,Fantasy,Western",65,2010-12-03,42000000,5666340,8514325,-33485675,False
250,"[18, 10402]",en,8.19,2010-03-19,the runaways,6.4,448,tt1017451,2010,106.0,"Biography,Drama,Music",57,2010-03-19,9500000,3573673,5278632,-4221368,False
251,"[18, 10402]",en,8.19,2010-03-19,the runaways,6.4,448,tt6168914,2019,108.0,Adventure,57,2010-03-19,9500000,3573673,5278632,-4221368,False
252,"[27, 53]",en,8.163,2010-10-21,paranormal activity 2,5.7,1342,tt1536044,2010,91.0,Horror,65,2010-10-20,3000000,84752907,177512032,174512032,True
253,"[18, 14]",en,7.886,2010-10-22,hereafter,5.9,848,tt1212419,2010,129.0,"Drama,Fantasy,Romance",61,2010-10-15,50000000,32746941,108660270,58660270,False
254,"[18, 9648, 53, 80, 10749]",en,7.871,2010-12-03,all good things,6.0,493,tt1175709,2010,101.0,"Crime,Drama,Mystery",96,2010-12-03,20000000,582024,873617,-19126383,False
255,"[53, 9648]",en,7.829,2010-02-12,the ghost writer,6.8,1135,tt1139328,2010,128.0,"Drama,Mystery,Thriller",11,2010-02-19,45000000,15541549,65532491,20532491,False
256,"[18, 53]",en,7.814,2005-11-11,derailed,6.2,500,tt6173644,2016,107.0,"Action,Crime",19,2005-11-11,22000000,36020063,57520063,35520063,True
257,"[18, 53]",en,7.814,2005-11-11,derailed,6.2,500,tt6877488,2017,76.0,Drama,19,2005-11-11,22000000,36020063,57520063,35520063,True
258,"[35, 10749]",en,7.775,2010-03-12,she's out of my league,6.1,970,tt0815236,2010,104.0,"Comedy,Romance",62,2010-03-12,20000000,32010860,48680977,28680977,True
259,[27],en,7.761,2010-02-02,triangle,6.8,1094,tt2134186,2011,62.0,"Family,Fantasy,Music",52,2010-02-10,12000000,0,1594955,-10405045,False
260,[27],en,7.761,2010-02-02,triangle,6.8,1094,tt2319426,2012,87.0,Drama,52,2010-02-10,12000000,0,1594955,-10405045,False
261,[27],en,7.761,2010-02-02,triangle,6.8,1094,tt4309446,2014,63.0,Documentary,52,2010-02-10,12000000,0,1594955,-10405045,False
262,"[35, 10749, 18]",en,7.745,2010-08-20,the switch,6.1,1008,tt0889573,2010,101.0,"Comedy,Drama,Romance",39,2010-08-20,19000000,27758465,49858465,30858465,True
263,"[35, 18, 10749]",en,7.735,2010-06-18,cyrus,6.0,201,tt1327709,2010,87.0,"Crime,Horror,Mystery",27,2010-06-18,7000000,7468936,10062896,3062896,True
264,"[35, 18, 10749]",en,7.735,2010-06-18,cyrus,6.0,201,tt1336617,2010,91.0,"Comedy,Drama,Romance",27,2010-06-18,7000000,7468936,10062896,3062896,True
265,[35],en,7.699,2010-08-20,lottery ticket,5.7,92,tt0979434,2010,99.0,Comedy,90,2010-08-20,17000000,24719879,24719879,7719879,True
266,[18],es,7.697,2010-12-28,biutiful,7.2,546,tt1164999,2010,148.0,"Drama,Romance",44,2011-01-28,35000000,5101237,24687524,-10312476,False
267,"[28, 12, 35]",en,7.666,2010-05-21,macgruber,5.3,270,tt1470023,2010,90.0,"Action,Comedy,Romance",42,2010-05-21,10000000,8525600,8629895,-1370105,False
268,"[36, 28]",zh,7.621,2010-09-01,reign of assassins,6.8,87,tt1460743,2010,117.0,"Action,Adventure",28,2016-11-01,14000000,0,11354230,-2645770,False
269,"[18, 10749]",hi,7.619,2010-02-12,my name is khan,7.8,409,tt1188996,2010,165.0,Drama,52,2010-02-12,8470000,4046336,42355526,33885526,False
270,"[18, 10749]",hi,7.619,2010-02-12,my name is khan,7.8,409,tt3112992,2013,87.0,Action,52,2010-02-12,8470000,4046336,42355526,33885526,False
271,"[35, 18]",en,7.596,2010-12-22,somewhere,6.1,376,tt1421051,2010,97.0,"Comedy,Drama",42,2010-12-22,7000000,1785645,17023121,10023121,False
272,"[18, 10749, 10402]",en,7.567,2010-12-22,country strong,6.3,126,tt1555064,2010,117.0,"Drama,Music",71,2010-12-22,15000000,20218921,20601987,5601987,True
273,"[10402, 14, 28, 10751]",en,7.566,2010-11-24,the nutcracker in 3d,5.5,97,tt1041804,2010,110.0,"Action,Family,Fantasy",79,2010-11-24,90000000,195459,20466016,-69533984,False
274,[18],en,7.51,2010-10-15,conviction,7.2,297,tt1244754,2010,107.0,"Biography,Crime,Drama",28,2010-10-15,12500000,6797696,11826980,-673020,False
275,[18],en,7.51,2010-10-15,conviction,7.2,297,tt1772252,2013,87.0,Drama,28,2010-10-15,12500000,6797696,11826980,-673020,False
276,[18],en,7.51,2010-10-15,conviction,7.2,297,tt7799386,2018,110.0,Drama,28,2010-10-15,12500000,6797696,11826980,-673020,False
277,"[35, 10751]",en,7.442,2010-07-23,ramona and beezus,6.3,460,tt0493949,2010,103.0,"Adventure,Comedy,Family",60,2010-07-23,15000000,26167002,27469621,12469621,True
278,"[35, 18]",en,7.357,2011-01-14,barney's version,7.2,210,tt1423894,2010,134.0,"Comedy,Drama",86,2011-01-14,30000000,7502560,8845575,-21154425,False
279,"[35, 18]",en,7.357,2011-01-14,barney's version,7.2,210,tt1423894,2010,134.0,"Comedy,Drama",86,2011-01-14,30000000,7502560,8845575,-21154425,False
280,"[18, 37]",en,7.309,2010-10-08,meek's cutoff,6.5,113,tt1518812,2010,104.0,"Drama,Western",40,2011-04-08,2000000,977772,1869928,-130072,False
281,"[35, 18, 36]",en,7.275,2010-11-19,made in dagenham,6.6,150,tt1371155,2010,113.0,"Biography,Comedy,Drama",14,2010-11-19,8000000,1095369,15644196,7644196,False
282,[18],en,7.14,2010-01-22,hesher,7.0,335,tt1403177,2010,106.0,"Comedy,Crime,Drama",54,2011-05-13,7000000,382946,382946,-6617054,False
283,"[80, 18, 53]",en,7.0870000000000015,2010-04-27,the killer inside me,5.9,304,tt0954947,2010,109.0,"Crime,Drama,Horror",11,2010-06-18,13000000,217277,3617277,-9382723,False
284,"[35, 18, 10749]",en,7.0470000000000015,2010-05-14,just wright,6.2,211,tt1407061,2010,100.0,"Comedy,Romance,Sport",85,2010-05-14,12000000,21540363,21867665,9867665,True
285,[35],en,6.862,2010-04-15,death at a funeral,5.7,439,tt1321509,2010,92.0,Comedy,64,2010-04-16,21000000,42739347,48977233,27977233,True
286,[35],en,6.862,2010-04-15,death at a funeral,5.7,439,tt1321509,2010,92.0,Comedy,53,2007-08-17,20000000,8580428,46790428,26790428,False
287,"[18, 9648, 10749]",en,6.824,2010-10-02,shanghai,6.1,80,tt1092634,2010,105.0,"Crime,Drama,Mystery",5,2015-10-02,50000000,46425,15505922,-34494078,False
288,"[18, 9648, 10749]",en,6.824,2010-10-02,shanghai,6.1,80,tt2072227,2012,120.0,"Crime,Mystery,Thriller",5,2015-10-02,50000000,46425,15505922,-34494078,False
